"filename","start","end","th","maxdfreq","meandfreq","smean","ssd","ssem","smedian","smode","sQ25","sQ75","sIQR","scent","sskewness","skurtosis","ssfm","ssh"
"notchi_A_2.wav",2.16,2.36,0.974500157532662,2.1533203125,0.694129136029412,6894.7421897966,6963.02208143515,104.852424644674,3080.69857110456,295.066908596054,1355.30732592425,13648.0948060785,12292.7874801542,6894.7421897966,3.74824036683679,22.3024888391771,0.502927071883078,0.921446689401451
"notchi_A_2.wav",2.28,2.48,0.975244843813546,2.3255859375,0.572529871323529,8614.9002983354,7006.80873189328,105.511784390185,5656.28260376503,200.045361760036,2165.49104105239,15118.4282150147,12952.9371739623,8614.9002983354,3.01289623895023,16.5939174490217,0.577524907361055,0.942881478688563
"notchi_A_2.wav",2.4,2.6,0.985299649263389,0.6029296875,0.243198529411765,9317.16828094495,7368.64572613959,110.960494121269,8576.94488546156,300.068042640054,1670.3787706963,16653.776366523,14983.3975958267,9317.16828094495,8.20686524539092,103.559161315831,0.606324670800676,0.943807272411669
"notchi_A_2.wav",2.52,2.72,0.976260570447615,2.1533203125,0.526930147058824,7932.22662080516,7166.40135312414,107.915004298976,4681.06146518485,200.045361760036,1580.35835790429,15198.4463597188,13618.0880018145,7932.22662080516,5.8828165524651,62.4272894396645,0.578704399117562,0.937771062238602
"notchi_A_2.wav",2.64,2.84,0.97624132524827,4.9095703125,1.43385799632353,7466.26843298871,6533.994364149,98.3919257591166,4976.1283737809,200.045361760036,2195.4978453164,13388.0358357904,11192.537990474,7466.26843298871,3.811086483293,31.1916202033229,0.59617510333403,0.939070828023141
"notchi_A_2.wav",2.76,2.96,0.97691486601872,2.8423828125,0.577596507352941,7946.75353745411,7174.43970799567,108.036049584856,3925.89022454071,235.053300068043,1850.41959628034,15103.4248128827,13253.0052166024,7946.75353745411,4.86607019612143,41.3721193025936,0.565295363695087,0.932849122047641
"notchi_A_2.wav",2.88,3.08,0.978182422803238,3.78984375,1.02346047794118,6878.23067199561,6627.61322858559,99.8016821571077,3840.8709457927,230.052166024042,1895.42980267634,13122.9757314584,11227.545928782,6878.23067199561,5.32907589476826,47.4798360271095,0.567380762376759,0.926201355524242
"notchi_A_2.wav",3,3.2,0.980519576336572,3.8759765625,0.587729779411765,9380.20790319775,7378.3824155184,111.107113717967,10642.4132456339,200.045361760036,1620.36743025629,16338.704921751,14718.3374914947,9380.20790319775,6.99529837070897,82.9525684700863,0.610296846868361,0.945140084150522
"notchi_A_2.wav",3.12,3.32,0.981172038372556,2.1533203125,0.349597886029412,9544.96777050793,7484.31815406176,112.702343334201,11147.527784078,300.068042640054,1520.34474937628,16663.778634611,15143.4338852347,9544.96777050793,7.15903199767324,79.4911749580263,0.563929158608943,0.939058300626971
"notchi_A_2.wav",3.24,3.44,0.982773389914876,5.5986328125,1.07412683823529,8512.54663946765,7067.28139768683,106.422409914422,5641.27920163302,200.045361760036,2155.48877296439,15523.5200725788,13368.0312996144,8512.54663946765,3.97721354925074,29.3746934148562,0.596911199609967,0.943303451704618
"notchi_A_2.wav",3.36,3.56,0.983902911995759,1.894921875,0.461063878676471,8075.40014351638,7155.861009358,107.756282900775,5331.20889090497,200.045361760036,1370.31072805625,15198.4463597188,13828.1356316625,8075.40014351638,6.19074121496686,59.0710419757329,0.604722674005619,0.939859584763223
"notchi_A_2.wav",3.48,3.68,0.981749797406304,2.41171875,0.6029296875,8645.51158782463,7242.0489732232,109.054141342234,5971.35404853708,200.045361760036,1710.38784304831,15828.5892492629,14118.2014062146,8645.51158782463,4.95483184084875,42.1792004077497,0.627712963698241,0.944226157714462
"notchi_A_2.wav",3.6,3.8,0.980980312809259,19.8966796875,2.00638786764706,7189.28090680549,6694.55099336999,100.809662148533,4070.92311181674,300.068042640054,1985.45021546836,13383.0347017464,11397.5844862781,7189.28090680549,4.56130081929919,41.6125049280422,0.544762446103332,0.93329243450619
"notchi_A_2.wav",3.72,3.92,0.981079252838034,2.4978515625,0.6890625,8681.52594406256,7140.77388033218,107.529093895659,6036.3687911091,200.045361760036,2160.48990700839,15878.6005897029,13718.1106826945,8681.52594406256,4.38554070068715,43.572632934573,0.635003216695682,0.948966143233527
"notchi_A_2.wav",3.84,4.04,0.984730403998724,2.1533203125,0.374931066176471,8554.90029899624,7369.85623402079,110.978722511889,5281.19755046496,295.066908596054,1555.35268768428,15873.5994556589,14318.2467679746,8554.90029899624,4.99447854978211,52.1148082786242,0.556958476257644,0.938492382815458
"notchi_A_2.wav",3.96,4.16,0.982924837468242,4.0482421875,0.557329963235294,8852.73321022417,7333.44649338281,110.430447705069,6016.36425493309,200.045361760036,1560.35382172828,16063.6425493309,14503.2887276026,8852.73321022417,5.40965299918471,52.8345464002799,0.608687283215123,0.94176617397339
"notchi_A_2.wav",4.08,4.28,0.963582219342508,4.2205078125,1.09946001838235,5255.10639582524,5437.80372407562,81.8849773191655,3860.8754819687,1720.39011113631,1490.33794511227,5541.25652075301,4050.91857564074,5255.10639582524,3.61482800914869,19.6287382631488,0.392998773129141,0.895233803743318
"notchi_A_2.wav",4.2,4.4,0.960901001735316,3.8759765625,0.851194852941176,6318.42941950726,6445.75779192795,97.0632184203334,3125.70877750057,165.03742345203,1465.33227489227,11727.6593331821,10262.3270582899,6318.42941950726,3.73801632753106,21.2563242144306,0.529718580961569,0.924572620543178
"notchi_A_2.wav",4.32,4.52,0.983774561936625,3.8759765625,0.744795496323529,8918.74379973216,7311.04703324991,110.093146217555,7391.67611703334,200.045361760036,1680.3810387843,16023.6334769789,14343.2524381946,8918.74379973216,6.4297564747217,72.1971034451,0.635168154434521,0.944488539692242
"notchi_A_2.wav",4.44,4.64,0.983629176620444,2.0671875,0.405330882352941,8481.14862295344,7108.17310385716,107.038176242558,5876.33250170107,300.068042640054,1970.44681333636,15468.5075980948,13498.0607847584,8481.14862295344,5.44688568467587,54.999729484003,0.616702058925923,0.947728779269521
"notchi_A_2.wav",4.56,4.76,0.984999285003336,1.205859375,0.314131433823529,8358.12537711453,7490.39245515805,112.793812984953,5231.18621002495,300.068042640054,1100.2494896802,15838.5915173509,14738.3420276707,8358.12537711453,6.96311821350875,76.3438402803344,0.59278931724662,0.929213837939156
"notchi_A_2.wav",4.68,4.88,0.981712934300893,4.995703125,0.678929227941176,7667.80941075584,6974.39194465585,105.023637332588,4190.95032887276,200.045361760036,1895.42980267634,14593.3091403946,12697.8793377183,7667.80941075584,3.88470130209541,28.6438912368917,0.571973345010098,0.936469176994286
"notchi_A_2.wav",4.8,5,0.968632394327026,4.134375,1.57572380514706,6201.5786028796,5855.20508472109,88.1704011196086,3420.77568609662,2475.56135178045,2345.53186663643,8786.99251530959,6441.46064867317,6201.5786028796,4.54044886881403,32.4199143191189,0.502515048263693,0.918809407234464
"notchi_A_2.wav",4.92,5.12,0.959486593290626,19.63828125,1.99118795955882,8245.67574459797,6409.52568043622,96.5176184358048,6876.55931050125,1925.43660694035,2505.56815604445,13843.1390337945,11337.5708777501,8245.67574459797,2.56359627891614,11.6311990769924,0.64541238073879,0.954117444154459
"notchi_A_2.wav",5.04,5.24,0.967547419893178,19.7244140625,1.52505744485294,9266.7075386394,6806.39095798504,102.493800346705,8301.88251304151,200.045361760036,2515.57042413246,15673.5540938988,13157.9836697664,9266.7075386394,3.28184620325512,25.1086951885711,0.711972478652534,0.962646547914984
"notchi_A_2.wav",5.16,5.36,0.96838034522143,2.3255859375,0.374931066176471,6274.55341648182,6775.92880987871,102.035087154146,2460.55794964845,195.044227716035,1215.27557269222,12542.8441823543,11327.5686096621,6274.55341648182,4.12115348323584,23.916115983561,0.413711045108981,0.90241313427258
"notchi_A_2.wav",5.28,5.48,0.982832080635919,19.7244140625,1.45412454044118,9850.45237946935,7188.47551017939,108.247407221466,11102.517577682,295.066908596054,2305.52279428442,16668.779768655,14363.2569743706,9850.45237946935,4.92783882980725,52.7554350772922,0.691187735404815,0.957121531140246
"notchi_A_2.wav",5.4,5.6,0.974985495546013,1.6365234375,0.440797334558824,8294.55092821748,7039.41098227591,106.002724238072,5641.27920163302,200.045361760036,1685.38217282831,15263.4611022908,13578.0789294625,8294.55092821748,5.18174576709093,49.63482383954,0.615565635653258,0.944845183087076
"notchi_A_2.wav",5.52,5.72,0.977058529346704,2.6701171875,0.967727481617647,6562.98855412153,6678.94223916317,100.57461826886,2770.6282603765,1685.38217282831,1560.35382172828,12512.8373780903,10952.483556362,6562.98855412153,3.6966964683512,21.3223580262303,0.540405481374116,0.920780411390816
"notchi_A_2.wav",5.64,5.84,0.982440529921285,4.0482421875,0.562396599264706,8836.95147926503,7504.64631475322,113.008454231472,6776.53662962123,300.068042640054,1205.27330460422,16358.709457927,15153.4361533227,8836.95147926503,7.96086362831722,102.214080158112,0.583529455722917,0.933900004335117
"notchi_A_2.wav",5.76,5.96,0.981197024789193,2.4978515625,0.349597886029412,8009.88116578636,7038.32546205915,105.986377969828,4746.07620775686,200.045361760036,1690.38330687231,15038.4100703107,13348.0267634384,8009.88116578636,4.95179149852645,50.7204437502189,0.600683001082821,0.943392580337566
"notchi_A_2.wav",5.88,6.08,0.984466325905046,0.6890625,0.283731617647059,10000.2453988583,7429.44311963653,111.876009546277,11867.6910864142,165.03742345203,1800.40825584033,17033.8625538671,15233.4542980268,10000.2453988583,6.16005755149418,64.9773403749467,0.617363354735354,0.944446653278564
"notchi_A_2.wav",6,6.2,0.970179521753964,0.6029296875,0.293864889705882,8225.41584313785,7272.35525261092,109.510507391141,4591.04105239283,300.068042640054,1690.38330687231,15533.5223406668,13843.1390337945,8225.41584313785,5.93112395099918,74.332257515612,0.58870819386789,0.937634509248971
"notchi_A_2.wav",6.12,6.32,0.968832661397293,0.4306640625,0.278664981617647,8347.18819036614,7232.84877799825,108.915600524,5286.19868450896,295.066908596054,1675.3799047403,15553.5268768428,13878.1469721025,8347.18819036614,5.05483460130876,47.7344639087358,0.603397199721379,0.940244281170597
"notchi_A_2.wav",6.24,6.44,0.98556041107418,0.4306640625,0.243198529411765,9712.16599514812,7368.84974597789,110.963566346873,11467.6003628941,200.045361760036,1545.35041959628,16623.769562259,15078.4191426627,9712.16599514812,7.75858847371576,97.6157771708145,0.622821659793144,0.943290284085254
"notchi_A_2.wav",6.36,6.56,0.969552466164752,2.41171875,0.780261948529412,7110.35531070026,6836.24452808292,102.943349288595,3385.76774778861,245.055568156044,1735.39351326831,13633.0914039465,11897.6978906782,7110.35531070026,3.64499667386295,22.4313660624596,0.561044394076929,0.931471017738036
"notchi_A_2.wav",6.48,6.68,0.967482850838579,5.16796875,1.01839384191176,7487.62079997514,6686.13771684215,100.682971117996,4801.08868224087,250.056702200045,1920.43547289635,13648.0948060785,11727.6593331821,7487.62079997514,3.2303243530592,18.4939611070416,0.610813638455794,0.943666508476842
"notchi_A_2.wav",6.6,6.8,0.984006471435737,0.6890625,0.354664522058824,9405.95201772388,7369.60758082193,110.974978176384,10607.4053073259,635.144023588115,1560.35382172828,16483.737809027,14923.3839872987,9405.95201772388,5.01304073827385,43.0695665805983,0.614617247349651,0.947539162808212
"notchi_A_2.wav",6.72,6.92,0.975098175832256,1.378125,0.359731158088235,7289.18513134785,7016.5710386188,105.658789744803,4160.94352460876,195.044227716035,1260.28577908823,14258.2331594466,12997.9473803584,7289.18513134785,5.84350878187639,66.0081521183549,0.538341403170079,0.931196914233457
"notchi_A_2.wav",6.84,7.04,0.974761279094877,2.1533203125,0.461063878676471,8790.70677357273,7395.10449120555,111.358922510239,7011.58992968927,300.068042640054,1310.29711952824,15978.6232705829,14668.3261510547,8790.70677357273,8.61220854111346,129.976532968189,0.650685624356125,0.939599877734393
"notchi_A_2.wav",6.96,7.16,0.984252182187367,1.205859375,0.354664522058824,9256.39315853352,7426.91600810677,111.837955125633,10232.3202540259,305.069176684055,1415.32093445226,16383.715128147,14968.3941936947,9256.39315853352,8.141400796164,125.923596500385,0.599827710180626,0.941952907378164
"notchi_A_2.wav",7.08,7.28,0.983054129009667,4.134375,0.673862591911765,8498.79526202866,7251.20740927546,109.192053331425,5316.20548877296,300.068042640054,1450.32887276026,15768.5756407349,14318.2467679746,8498.79526202866,5.30590864925708,55.258892227229,0.57432857511364,0.940610409454067
"notchi_A_2.wav",7.2,7.4,0.983219947367301,4.134375,0.678929227941176,8803.62486275636,7469.24344884854,112.475341412632,6881.56044454525,200.045361760036,1230.27897482422,16128.6572919029,14898.3783170787,8803.62486275636,7.02525136152435,82.0669642479238,0.576447640446392,0.93610556495572
"notchi_A_2.wav",7.32,7.52,0.979900990103162,1.9810546875,0.455997242647059,8978.17211224052,7585.19875732154,114.221450372452,9552.16602404173,300.068042640054,1085.2460875482,16443.728736675,15358.4826491268,8978.17211224052,11.1125234532999,206.365425626671,0.556393603236305,0.927563485590295
"notchi_A_2.wav",7.44,7.64,0.977730976012118,1.9810546875,0.455997242647059,8998.95389703417,7191.80301111486,108.297514278001,7156.6228169653,300.068042640054,1845.41846223633,16313.699251531,14468.2807892946,8998.95389703417,3.59182194702901,27.7912220420279,0.592577338539009,0.948297033081976
"notchi_A_2.wav",7.56,7.76,0.98401545266374,0.4306640625,0.2583984375,9332.89566278249,7281.9473195522,109.654949195919,10432.3656157859,300.068042640054,1700.38557496031,16208.6754366069,14508.2898616466,9332.89566278249,8.64621102260771,144.306865921101,0.642905980334206,0.947183221197431
"notchi_A_2.wav",7.68,7.88,0.982776771654336,19.63828125,1.82905560661765,9743.04325635034,7052.12388681755,106.194161066776,10317.3395327739,200.045361760036,2635.59764118848,16413.721932411,13778.1242912225,9743.04325635034,7.19249903893778,107.390441082955,0.719853140357401,0.959129783022711
"notchi_A_2.wav",7.8,8,0.982849287912837,19.8966796875,2.57891773897059,9707.96096219743,6720.96437312931,101.207407104449,8486.92447266954,300.068042640054,3640.82558403266,16378.713994103,12737.8884100703,9707.96096219743,4.11191093560981,38.4763060016484,0.690057754736443,0.963161380541282
"notchi_A_2.wav",7.92,8.12,0.983788577338628,0.4306640625,0.268531709558824,9311.78366705822,7152.70084605838,107.70869569218,8306.88364708551,300.068042640054,1800.40825584033,16163.6652302109,14363.2569743706,9311.78366705822,10.6878377416235,220.499439802708,0.699942414359673,0.951851973668791
"notchi_A_2.wav",8.04,8.24,0.984212626039793,0.516796875,0.288798253676471,9472.96623129752,7361.42461408265,110.851755257749,10522.3860285779,200.045361760036,1525.34588342028,16523.746881379,14998.4009979587,9472.96623129752,7.22608837260228,90.9747851582067,0.593038351671442,0.945852053736159
"notchi_A_2.wav",8.16,8.36,0.983969507644363,0.34453125,0.243198529411765,9806.59479862134,7416.55630760932,111.68195393778,11502.6083012021,200.045361760036,1695.38444091631,16788.806985711,15093.4225447947,9806.59479862134,7.33636466549408,92.4125075139096,0.656964222635031,0.943949000843982
"notchi_A_2.wav",8.28,8.48,0.982047476240296,0.6029296875,0.278664981617647,9247.83372433218,7582.19223581061,114.176176773362,10557.3939668859,200.045361760036,1195.27103651622,16603.765026083,15408.4939895668,9247.83372433218,8.15896884574059,108.224127511297,0.600505789749212,0.931347437874071
"notchi_A_2.wav",8.4,8.6,0.982967604769562,0.6029296875,0.319198069852941,8916.20673113087,7323.75314671732,110.284480783105,7591.72147879338,300.068042640054,1305.29598548424,15998.6278067589,14693.3318212747,8916.20673113087,14.7643250729318,379.837056957476,0.682041879730713,0.940112023438027
"notchi_A_2.wav",8.52,8.72,0.984880350818302,0.6890625,0.319198069852941,9526.24683802005,7384.18782317223,111.194534246214,10882.467679746,300.068042640054,1420.32206849626,16493.740077115,15073.4180086187,9526.24683802005,9.53492468368277,161.180574565248,0.618906856134719,0.943940941992259
"notchi_A_2.wav",8.64,8.84,0.984365821339039,1.205859375,0.324264705882353,9563.69109128503,7472.86266613118,112.529841269585,11287.55953731,300.068042640054,1260.28577908823,16638.772964391,15378.4871853028,9563.69109128503,10.7861976509664,195.366504461523,0.644846386259055,0.93662433294437
"notchi_A_2.wav",8.76,8.96,0.98261359159695,1.8087890625,0.349597886029412,8710.6463843563,7563.47077729441,113.89426034464,6726.52528918122,300.068042640054,890.201859832162,16263.687911091,15373.4860512588,8710.6463843563,13.3243584146884,251.675965205013,0.564779222826838,0.921299177819412
"notchi_A_2.wav",8.88,9.08,0.983705239336024,0.34453125,0.278664981617647,9144.22666293542,7439.27000231661,112.02398731565,10172.3066454978,300.068042640054,1310.29711952824,16278.691313223,14968.3941936947,9144.22666293542,7.23262356423777,87.6326746935541,0.637148977982216,0.93864263277181
"notchi_A_2.wav",9,9.2,0.983720586016239,0.6890625,0.334397977941176,9273.03353855993,7378.56004111454,111.109788486798,10652.4155137219,325.073712860059,1385.31413018825,16283.692447267,14898.3783170787,9273.03353855993,6.66296390815556,69.7215272036014,0.569472684906164,0.940969090155038
"notchi_A_2.wav",9.12,9.32,0.983455505531804,0.34453125,0.278664981617647,8748.29683655737,7440.96833499884,112.049561598986,7786.76570650941,300.068042640054,1085.2460875482,16028.6346110229,14943.3885234747,8748.29683655737,11.1386509782855,200.167339467099,0.595713287532044,0.930721912790429
"notchi_B_4.wav",0,0.2,0.973466971178666,21.1025390625,3.83037683823529,10105.9962318778,7300.3461012024,109.932006606332,11677.6479927421,185.041959628034,2145.48650487639,17003.8557496031,14858.3692447267,10105.9962318778,5.7856404372248,61.1027100415492,0.644136542435727,0.954955115323859
"notchi_B_4.wav",0.12,0.32,0.984580133568765,0.4306640625,0.243198529411765,10323.6144208721,7237.69123199646,108.988520448281,12142.7534588342,245.055568156044,2380.53980494443,17078.8727602631,14698.3329553187,10323.6144208721,4.99937021692685,47.5313229560001,0.698914047355406,0.955655765419637
"notchi_B_4.wav",0.24,0.44,0.984147334280954,0.861328125,0.268531709558824,10245.2470443456,7396.54184144442,111.380566798573,11857.6888183262,275.06237242005,2010.45588568836,17248.9113177591,15238.4554320708,10245.2470443456,6.03436780738474,57.7367046634031,0.656963751224117,0.946884983652249
"notchi_B_4.wav",0.36,0.56,0.984309252289468,19.8966796875,3.67331112132353,10288.1899861414,7072.29905974408,106.497968203136,11342.5720117941,155.035155364028,3100.70310728056,17058.8682240871,13958.1651168065,10288.1899861414,4.85717018805532,51.9933605827799,0.688541550180837,0.96058624842263
"notchi_B_4.wav",0.48,0.68,0.984209044762838,19.2076171875,1.63145680147059,9120.35315622507,7086.43901359783,106.710894204029,7881.78725334543,245.055568156044,1840.41732819233,16023.6334769789,14183.2161487866,9120.35315622507,6.02225857139316,67.6486359711494,0.665982803686664,0.954085790824091
"notchi_B_4.wav",0.6,0.8,0.96397368236498,2.1533203125,0.471197150735294,7437.3058878781,6548.96031866399,98.6172900620968,4756.07847584486,195.044227716035,2100.47629848038,13438.0471762304,11337.5708777501,7437.3058878781,3.13771412789181,16.5480230796991,0.599889359123728,0.943531808108927
"notchi_B_4.wav",0.72,0.92,0.961799980316477,2.583984375,0.668795955882353,8802.70225608834,6983.39125504584,105.159153133556,6556.48673168519,160.036289408029,2170.49217509639,15653.5495577228,13483.0573826264,8802.70225608834,5.51966367823184,61.0584386516234,0.66930479729703,0.953753605093595
"notchi_B_4.wav",0.84,1.04,0.984949133421708,0.4306640625,0.268531709558824,9956.16917676245,7300.66196183519,109.936762982631,11812.6786119301,160.036289408029,2040.46268995237,16818.8137899751,14778.3511000227,9956.16917676245,6.22751801535504,70.3874579806174,0.625432937494421,0.949955719841082
"notchi_B_4.wav",0.96,1.16,0.974634693121025,1.72265625,0.329331341911765,6854.32887284951,7066.62231872249,106.412485196873,2320.52619641642,275.06237242005,1315.29825357224,13933.1594465865,12617.8611930143,6854.32887284951,3.732510081977,19.7405665357264,0.495797123023554,0.914183067725717
"notchi_B_4.wav",1.08,1.28,0.976547927858553,2.41171875,0.455997242647059,9535.75674486901,7273.7541562575,109.531572732809,10912.47448401,275.06237242005,1995.45248355636,16388.716262191,14393.2637786346,9535.75674486901,7.11964593770475,105.237050438105,0.631480150336195,0.948280667275501
"notchi_B_4.wav",1.2,1.4,0.976245842962787,2.239453125,0.57252987132353,8825.73039826172,7194.01096675808,108.330762700883,5601.27012928102,2225.5046495804,2135.48423678839,16108.6527557269,13973.1685189385,8825.73039826172,4.01540984000365,26.1671807446122,0.605327678166864,0.940628179637861
"notchi_B_4.wav",1.32,1.52,0.961895568211253,19.9828125,1.47439108455882,7510.7823310935,7244.47404829227,109.090659250401,3445.78135631663,155.035155364028,1035.23474710819,14733.3408936267,13698.1061465185,7510.7823310935,4.92067995521056,40.4983810526798,0.549230987627131,0.927157380206262
"notchi_B_4.wav",1.44,1.64,0.970054892211985,3.1869140625,0.678929227941176,6264.55597036926,6700.01086374686,100.891879415772,2715.61578589249,400.090723520073,1200.27217056022,12372.8056248582,11172.533454298,6264.55597036926,6.23257536150359,62.2086966974095,0.452420997441912,0.908349181667142
"notchi_B_4.wav",1.56,1.76,0.981664698374438,2.1533203125,0.379997702205882,9978.38432261052,7331.7133448238,110.40434914807,11732.6604672261,285.064640508052,2075.47062826038,16858.8228623271,14783.3522340667,9978.38432261052,5.60543363975354,54.5973494237023,0.67300415547204,0.94988708443984
"notchi_B_4.wav",1.68,1.88,0.984219859401616,0.4306640625,0.2583984375,10118.0664115445,7129.18769198628,107.354623683408,11612.6332501701,275.06237242005,2760.6259922885,16788.806985711,14028.1809934225,10118.0664115445,15.3440579262879,409.407528284555,0.69881069125468,0.952822343578124
"notchi_B_4.wav",1.8,2,0.981268970057003,2.3255859375,0.471197150735294,10069.4019280451,7325.64271514105,110.31293478317,11952.7103651622,320.072578816058,2125.48196870039,16888.8296665911,14763.3476978907,10069.4019280451,6.17437773988054,70.9900232814513,0.639552805620742,0.949107762293429
"notchi_B_4.wav",1.92,2.12,0.959130142771113,19.63828125,1.39332490808824,12881.1389405374,6796.58735518963,102.346173136662,16048.6391471989,19639.4533907916,6771.53549557723,18779.2583352234,12007.7228396462,12881.1389405374,3.04571752922864,15.1953126900781,0.58694055956413,0.943249542836988
"notchi_B_4.wav",2.04,2.24,0.974702650427082,10.508203125,0.851194852941176,10558.424170163,6216.78159590179,93.6151883755531,10862.46314357,315.071444772057,5321.20662281697,15893.6039918349,10572.3973690179,10558.424170163,4.08965772433104,44.7355038441316,0.71391314922156,0.966682245382551
"notchi_B_4.wav",2.16,2.36,0.961422287147044,1.9810546875,0.440797334558824,9701.88797020931,7344.11819465292,110.591147145653,11377.5799501021,160.036289408029,1945.44114311635,16723.792243139,14778.3511000227,9701.88797020931,7.63354486309094,97.709207458567,0.625237353822766,0.94524022932284
